Microphone|flash.media|Use the Microphone class to monitor or capture audio from a microphone.
MicrophoneEnhancedMode|flash.media|The MicrophoneEnhancedMode class is an enumeration of constant values used in setting the mode property of MicrophoneEnhancedOptions class.
MicrophoneEnhancedOptions|flash.media|The MicrophoneEnhancedOptions class provides configuration options for enhanced audio (acoustic echo cancellation).
MinAggregator|mx.olap.aggregators|The MinAggregator class implements the minimum aggregator.
MinimizeButtonSkin|mx.skins.wireframe.windowChrome|The wireframe skin class for the MX WindowedApplication component's minimize button.
MinimizeButtonSkin|spark.skins.spark.windowChrome|The default skin class for the minimize button in the title bar of the Spark WindowedApplication component and Spark Window component when you use Flex chrome.
MobileSkin|spark.skins.mobile.supportClasses|ActionScript-based skin for mobile applications.
ModifyInlineGraphicOperation|flashx.textLayout.operations|The InsertInlineGraphicOperation class encapsulates the modification of an existing inline graphic.
Module|mx.modules|The base class for MXML-based dynamically-loadable modules.
Module|spark.modules|The base class for MXML-based dynamically-loadable modules.
ModuleBase|mx.modules|The base class for ActionScript-based dynamically-loadable modules.
ModuleEvent|mx.events|The ModuleEvent class represents the event object passed to the event listener for events related to dynamically-loaded modules.
ModuleLoader|mx.modules|ModuleLoader is a component that behaves much like a SWFLoader except that it follows a contract with the loaded content.
ModuleLoader|spark.modules|ModuleLoader is a component that behaves much like a SWFLoader except that it follows a contract with the loaded content.
ModuleManager|mx.modules|The ModuleManager class centrally manages dynamically loaded modules.
MorphShape|flash.display|The MorphShape class represents MorphShape objects on the display list.
Motion|fl.motion|The Motion class stores a keyframe animation sequence that can be applied to a visual object.
MotionBase|fl.motion|The MotionBase class stores a keyframe animation sequence that can be applied to a visual object.
MotionEvent|fl.motion|The MotionEvent class represents events that are broadcast by the fl.motion.Animator class.
MotionPath|spark.effects.animation|The MotionPath class defines the collection of Keyframes objects for an effect, and the name of the property on the target to animate.
Mouse|flash.ui|The methods of the Mouse class are used to hide and show the mouse pointer, or to set the pointer to a specific style.
MouseCursor|flash.ui|The MouseCursor class is an enumeration of constant values used in setting the cursor property of the Mouse class.
MouseCursorData|flash.ui|The MouseCursorData class lets you define the appearance of a "native" mouse cursor.
MouseEvent|flash.events|A MouseEvent object is dispatched into the event flow whenever mouse events occur.
Move|mx.effects|The Move effect changes the position of a component over a specified time interval.
Move|spark.effects|The Move effect move the target object in the x and y directions.
Move3D|spark.effects|The Move3D class moves a target object in the x, y, and z dimensions.
MoveChildrenOperation|flashx.textLayout.operations|The MoveChildrenOperation class allows moving a set of siblings out of its immediate parent chain, and the operation removes any empty ancestor chain left behind.
MoveEvent|mx.events|Represents event objects that are dispatched when a Flex component moves.
MoveInstance|mx.effects.effectClasses|The MoveInstance class implements the instance class for the Move effect.
MovieClip|flash.display|The MovieClip class inherits from the following classes: Sprite, DisplayObjectContainer, InteractiveObject, DisplayObject, and EventDispatcher.
MovieClipAsset|mx.core|MovieClipAsset is a subclass of the flash.display.MovieClip class which represents movieclip symbols that you embed in a Flex application from a SWF file produced by Flash.
MovieClipLoaderAsset|mx.core|MovieClipLoaderAsset is a subclass of the MovieClipAsset class which represents SWF files that you embed in a Flex application.
MovieClipSWFLoader|mx.controls|The MovieClipSWFLoader control extends SWFLoader to provide convenience methods for manipulating a SWF which has a MovieClip as its root content, provided that the MovieClip is not a Flex application.
MultiDPIBitmapSource|spark.utils|This class provides a list of bitmaps for various runtime densities.
Multitouch|flash.ui|The Multitouch class manages and provides information about the current environment's support for handling contact from user input devices, including contact that has two or more touch points (such as a user's fingers on a touch screen).
MultitouchInputMode|flash.ui|The MultitouchInputMode class provides values for the inputMode property in the flash.ui.Multitouch class.
MultiValueInterpolator|spark.effects.interpolation|The MultiValueInterpolator class interpolates each element of Arrays or Vectors of start and end elements separately, using another interpolator to do the interpolation for each element.
MuteButton|spark.components.mediaClasses|The MuteButton class defines the mute button used by the VideoPlayer control.
MuteButtonSkin|spark.skins.spark.mediaClasses.fullScreen|The default skin class for the mute button of a Spark VideoPlayer component while in one of the fullScreen skin states.
MuteButtonSkin|spark.skins.spark.mediaClasses.normal|The default skin class for the mute button of a Spark VideoPlayer component in the normal skin state.
MuteButtonSkin|spark.skins.wireframe.mediaClasses|The wireframe skin class for the mute button of a Spark VideoPlayer component.
Mutex|flash.concurrent|The Mutex (short for "mutual exclusion") class provides a way to make sure that only one set of code operates on a particular block of memory or other shared resource at a time.
MXAdvancedDataGridItemRenderer|mx.controls.advancedDataGridClasses|The MXAdvancedDataGridItemRenderer class defines the Spark item renderer class for use with the MX AdvancedDataGrid control.
